id;labels
55694;Swiping Right
32145;Thumb Down
75097;Thumb Up
69982;Zooming In With Full Hand
135285;Zooming Out With Full Hand
70623;Zooming Out With Full Hand
69464;Zooming In With Full Hand
98875;Zooming In With Full Hand
63068;Swiping Right
144762;Zooming In With Full Hand
126276;Thumb Up
6113;Swiping Right
116570;Zooming In With Full Hand
63379;Zooming Out With Full Hand
34526;No gesture
125606;Zooming Out With Full Hand
82975;Zooming Out With Full Hand
69020;No gesture
107128;Swiping Left
31430;Zooming In With Full Hand
13496;Thumb Down
70839;Thumb Up
134585;Zooming In With Full Hand
30005;Swiping Right
12338;Zooming In With Full Hand
79437;Thumb Up
6332;Swiping Left
147970;Zooming Out With Full Hand
50479;Zooming Out With Full Hand
29196;Swiping Left
21276;Swiping Right
15878;No gesture
36784;Thumb Up
14028;Zooming In With Full Hand
17071;Thumb Down
35068;Thumb Down
129349;Zooming In With Full Hand
117593;Thumb Up
116150;Swiping Left
114515;Thumb Down
46011;No gesture
124861;Thumb Down
77332;No gesture
137030;Swiping Right
133116;Zooming Out With Full Hand
1820;Thumb Up
132265;Swiping Right
99933;Zooming Out With Full Hand
83098;Zooming In With Full Hand
118046;Zooming In With Full Hand
81465;Zooming Out With Full Hand
120137;Thumb Up
68230;No gesture
549;Zooming In With Full Hand
91469;Zooming In With Full Hand
73382;Thumb Up
44475;Swiping Right
33291;Swiping Right
118960;Zooming Out With Full Hand
100011;Thumb Up
8773;Thumb Up
54678;Swiping Right
100503;Zooming In With Full Hand
52157;Thumb Up
27132;No gesture
134671;Zooming In With Full Hand
126505;No gesture
111548;Zooming In With Full Hand
95666;Swiping Right
85973;Swiping Right
15312;Swiping Left
112937;Swiping Left
108142;Zooming In With Full Hand
83800;Swiping Left
30192;Thumb Up
61760;Swiping Left
147427;Zooming Out With Full Hand
14139;No gesture
56024;Swiping Right
21531;Zooming In With Full Hand
55744;Zooming In With Full Hand
87465;Swiping Right
48294;Thumb Down
87961;Thumb Down
124805;Thumb Down
74739;Zooming Out With Full Hand
3587;Thumb Down
127402;No gesture
123397;Thumb Up
101680;No gesture
60336;Thumb Down
49655;Thumb Down
57224;Swiping Left
14480;Thumb Down
114329;Thumb Up
2660;Swiping Left
43620;Swiping Left
12607;No gesture
33811;Swiping Right
6006;Thumb Down
65221;No gesture
60959;No gesture
47487;No gesture
74264;Swiping Left
37407;Thumb Up
82457;Swiping Left
64497;Swiping Left
28242;Zooming Out With Full Hand
117428;Swiping Right
143368;Swiping Left
2163;Swiping Right
22329;Swiping Right
22463;Zooming In With Full Hand
121969;Zooming Out With Full Hand
142191;No gesture
4769;Swiping Right
72812;Zooming In With Full Hand
3988;No gesture
127787;Swiping Left
31480;Thumb Up
69286;No gesture
134821;Zooming Out With Full Hand
11553;Zooming Out With Full Hand
145053;Zooming In With Full Hand
135493;Thumb Down
13671;Thumb Down
133833;No gesture
48489;Swiping Left
74272;Zooming In With Full Hand
50180;Swiping Right
82278;Thumb Up
1884;No gesture
96723;Swiping Left
5940;Swiping Left
127631;No gesture
1731;Zooming Out With Full Hand
39355;Zooming Out With Full Hand
128553;No gesture
27390;Swiping Left
115033;Thumb Down
20841;Swiping Left
142099;Thumb Down
83496;Zooming Out With Full Hand
84117;Zooming In With Full Hand
78869;Swiping Right
8230;Zooming Out With Full Hand
87330;No gesture
111911;Swiping Right
10810;Thumb Up
31146;No gesture
75429;Thumb Up
91468;Zooming In With Full Hand
26427;Swiping Right
109616;Thumb Up
28203;Zooming In With Full Hand
61607;Swiping Left
80974;Thumb Down
87170;Swiping Left
29957;Thumb Up
40732;No gesture
145467;Zooming In With Full Hand
34452;Thumb Up
134562;Swiping Right
127252;Swiping Left
51708;Thumb Down
21167;Swiping Right
46084;No gesture
42275;Swiping Right
101631;Swiping Left
28552;Thumb Up
27502;Thumb Up
19590;Zooming Out With Full Hand
38881;Swiping Right
11087;Thumb Up
58070;Zooming Out With Full Hand
91500;Swiping Right
65368;Zooming Out With Full Hand
69314;Thumb Down
143009;No gesture
142560;Zooming In With Full Hand
63147;No gesture
80040;Zooming In With Full Hand
10760;Swiping Left
21413;Zooming Out With Full Hand
135712;Thumb Up
138657;Thumb Up
137687;Swiping Left
129333;Thumb Down
105988;Thumb Up
29684;Thumb Up
37802;Swiping Left
81876;Thumb Down
59734;Zooming Out With Full Hand
32759;Thumb Up
97540;Zooming In With Full Hand
51362;Zooming Out With Full Hand
16421;Zooming In With Full Hand
43770;Zooming In With Full Hand
133411;Thumb Up
68700;Zooming In With Full Hand
80515;Swiping Right
4161;Zooming Out With Full Hand
124517;No gesture
121517;No gesture
22915;Swiping Left
137522;Thumb Up
110962;Swiping Right
41752;Thumb Up
69176;Thumb Down
50521;Swiping Left
124132;Thumb Up
136111;Swiping Left
67100;Zooming Out With Full Hand
63249;Zooming Out With Full Hand
99745;No gesture
9248;Zooming In With Full Hand
85666;Thumb Down
41142;Thumb Up
116267;Zooming In With Full Hand
19005;Swiping Left
17484;Swiping Right
6968;Thumb Down
31170;Swiping Right
58194;Zooming In With Full Hand
114314;Thumb Up
105900;No gesture
56574;Zooming Out With Full Hand
44274;Swiping Right
14663;Thumb Up
62308;Swiping Left
129663;Thumb Up
38766;No gesture
78494;No gesture
99053;Thumb Down
13141;Swiping Left
26602;Zooming Out With Full Hand
60097;Swiping Right
32248;Thumb Down
32972;No gesture
43601;Thumb Up
38752;Zooming Out With Full Hand
102405;Thumb Up
1024;Swiping Right
50220;Swiping Left
131821;Zooming In With Full Hand
62364;Swiping Left
29897;Zooming In With Full Hand
139607;Swiping Left
14151;Swiping Right
147373;Swiping Right
59380;Swiping Right
87915;Zooming In With Full Hand
30791;No gesture
13124;Thumb Up
16639;Thumb Down
21838;Zooming Out With Full Hand
3247;Swiping Left
80728;Thumb Down
73599;Zooming Out With Full Hand
96690;No gesture
105575;Swiping Right
39163;Swiping Left
21061;Zooming Out With Full Hand
3398;Swiping Right
22707;Swiping Right
36770;Thumb Up
147574;Zooming Out With Full Hand
71656;Swiping Left
130417;Thumb Down
119346;Swiping Right
74412;No gesture
7638;Swiping Left
113233;Zooming In With Full Hand
142610;Zooming In With Full Hand
134154;Thumb Down
1037;Swiping Left
109272;Swiping Right
57325;Swiping Right
73259;Swiping Left
128469;Swiping Left
114388;Swiping Left
77986;Swiping Left
85697;Zooming In With Full Hand
54608;Swiping Right
2850;No gesture
31047;No gesture
42135;Swiping Left
77653;Swiping Right
22250;Zooming In With Full Hand
112636;No gesture
54439;Thumb Down
100262;No gesture
145465;Thumb Up
47051;Thumb Up
31041;Swiping Left
25244;Thumb Down
55570;Zooming In With Full Hand
1275;Thumb Down
57450;Zooming In With Full Hand
30135;Zooming In With Full Hand
117678;Zooming In With Full Hand
764;Zooming In With Full Hand
72982;Swiping Left
52420;Swiping Left
129521;Zooming Out With Full Hand
83696;Thumb Up
16130;Thumb Down
78399;Thumb Down
91024;No gesture
51083;Thumb Down
128392;Swiping Left
136693;No gesture
55021;No gesture
72422;Thumb Up
25839;No gesture
1291;Zooming In With Full Hand
43658;No gesture
5836;No gesture
111222;Thumb Down
142420;Thumb Down
141693;Thumb Down
28065;Swiping Right
56508;Zooming In With Full Hand
74468;Zooming In With Full Hand
81265;Swiping Left
59702;Thumb Up
57431;No gesture
14618;Swiping Left
144969;Thumb Up
52705;Swiping Left
117529;Swiping Right
124763;Swiping Left
65685;No gesture
29602;Zooming Out With Full Hand
29314;Zooming Out With Full Hand
89562;No gesture
124050;Zooming In With Full Hand
63145;Thumb Down
54577;No gesture
77980;Thumb Down
110270;Zooming Out With Full Hand
101361;Zooming In With Full Hand
48889;Thumb Up
131569;Thumb Up
70624;Zooming Out With Full Hand
38996;Swiping Left
130339;Swiping Right
6409;No gesture
87886;Zooming Out With Full Hand
122613;Zooming Out With Full Hand
7304;Zooming Out With Full Hand
41096;Thumb Up
76979;Swiping Right
98415;Zooming Out With Full Hand
115890;Thumb Up
14885;Swiping Left
9129;Swiping Right
8584;Thumb Up
117457;Thumb Down
6653;Thumb Up
61243;Swiping Left
147031;Swiping Right
70264;Thumb Up
135134;Swiping Right
145667;No gesture
53422;Swiping Left
39427;Thumb Up
96380;Zooming In With Full Hand
32071;No gesture
49040;Zooming Out With Full Hand
19896;No gesture
133691;Zooming In With Full Hand
145565;No gesture
133485;Zooming Out With Full Hand
22737;Thumb Down
99633;Swiping Left
52054;Thumb Down
3681;Thumb Down
95441;Swiping Left
104323;Swiping Left
38857;Swiping Right
90033;Thumb Down
147251;No gesture
76004;Zooming Out With Full Hand
8286;Zooming Out With Full Hand
47596;Zooming Out With Full Hand
49174;Swiping Right
21718;Swiping Right
98245;Thumb Down
10915;Thumb Up
112798;Thumb Down
36401;Thumb Up
116875;Zooming Out With Full Hand
69708;Zooming Out With Full Hand
37175;No gesture
139964;Thumb Down
36456;Thumb Up
17661;Swiping Right
142003;Swiping Left
112316;Thumb Up
79264;Thumb Up
119164;Swiping Right
105497;Thumb Up
88016;No gesture
132712;Swiping Left
135257;Swiping Left
129784;Zooming In With Full Hand
92553;Zooming In With Full Hand
74859;Zooming In With Full Hand
1940;No gesture
102162;Thumb Down
131293;Zooming In With Full Hand
26055;Thumb Down
13464;Thumb Up
5426;No gesture
74234;Thumb Down
41015;Swiping Left
30637;Swiping Left
10369;Thumb Down
145105;Swiping Right
128689;Thumb Down
4737;No gesture
661;Thumb Down
147674;Zooming Out With Full Hand
17718;Zooming Out With Full Hand
89033;Zooming Out With Full Hand
53365;Swiping Right
92037;Swiping Left
91152;Zooming Out With Full Hand
95546;No gesture
69625;Swiping Right
101972;Thumb Up
57382;Zooming Out With Full Hand
20584;Thumb Up
17502;No gesture
17695;Thumb Up
138520;No gesture
13780;Zooming Out With Full Hand
123270;Swiping Left
95890;Swiping Left
79592;Zooming Out With Full Hand
81538;Swiping Left
59065;Swiping Right
135263;Swiping Right
145498;Zooming In With Full Hand
52551;Zooming In With Full Hand
33436;Swiping Left
62565;Thumb Down
137459;No gesture
607;Swiping Right
14059;Thumb Up
77144;No gesture
65303;Thumb Up
30277;Thumb Up
135772;Zooming In With Full Hand
65814;No gesture
51434;Thumb Down
31805;Zooming In With Full Hand
88894;Thumb Up
77151;Swiping Left
80334;Swiping Right
128587;Zooming Out With Full Hand
138759;Swiping Left
51617;Zooming In With Full Hand
113432;No gesture
115549;Zooming Out With Full Hand
115926;Thumb Up
9291;Thumb Down
69502;Zooming Out With Full Hand
8648;Zooming In With Full Hand
93811;No gesture
123953;Thumb Up
129330;Thumb Up
96626;Zooming Out With Full Hand
105891;Swiping Right
123878;No gesture
93389;Swiping Right
126386;Thumb Up
105291;Zooming Out With Full Hand
43151;Thumb Up
148061;Swiping Right
38118;Swiping Right
2451;Thumb Up
39032;Zooming Out With Full Hand
9762;Thumb Up
129786;Thumb Up
112235;Thumb Down
128113;Zooming In With Full Hand
4598;Thumb Down
84388;Zooming Out With Full Hand
93090;Zooming Out With Full Hand
114021;Thumb Down
125494;Zooming Out With Full Hand
89539;Zooming In With Full Hand
141654;Thumb Down
86607;Zooming Out With Full Hand
139969;Thumb Down
129239;No gesture
76281;Zooming Out With Full Hand
100750;Zooming Out With Full Hand
127796;Swiping Right
94444;No gesture
68240;Swiping Left
72197;Thumb Up
107597;Thumb Down
91595;No gesture
10107;No gesture
131698;Swiping Left
52067;Thumb Down
69125;Thumb Up
8290;No gesture
26264;Swiping Right
128519;Swiping Left
90951;Zooming Out With Full Hand
14586;Swiping Left
40786;No gesture
128437;Zooming In With Full Hand
101625;Swiping Right
90166;Swiping Right
77957;Thumb Down
130999;Swiping Right
49879;Thumb Down
82070;Zooming Out With Full Hand
38937;No gesture
137479;Swiping Right
90245;Zooming In With Full Hand
18047;Zooming Out With Full Hand
78515;Zooming Out With Full Hand
113566;Thumb Down
60857;Zooming Out With Full Hand
52229;Thumb Up
118366;Zooming In With Full Hand
46150;Swiping Left
8939;Thumb Up
108067;No gesture
96215;Thumb Up
130159;Thumb Up
29702;Thumb Down
73368;Zooming Out With Full Hand
72406;Swiping Left
92828;Swiping Right
33704;Thumb Down
54421;Thumb Up
68854;Thumb Up
5486;Zooming Out With Full Hand
33906;Thumb Up
111220;Zooming In With Full Hand
104966;Thumb Up
99473;Zooming In With Full Hand
59950;Swiping Left
128895;No gesture
6081;Thumb Up
141124;Swiping Left
121446;Zooming Out With Full Hand
68430;Thumb Up
49652;Thumb Down
134263;Zooming Out With Full Hand
75402;No gesture
54625;Swiping Right
118978;Swiping Right
147678;Thumb Down
21805;Zooming Out With Full Hand
9453;Thumb Down
67678;Thumb Down
96552;Thumb Down
70331;Thumb Down
79483;Thumb Down
82569;No gesture
107355;Thumb Up
128571;No gesture
38693;Thumb Down
96367;No gesture
47172;Zooming Out With Full Hand
128288;Thumb Up
69422;Thumb Up
143252;Thumb Up
3076;No gesture
147501;Zooming In With Full Hand
75743;Swiping Right
15754;Zooming Out With Full Hand
30570;Zooming Out With Full Hand
112091;Swiping Right
144145;No gesture
62062;Thumb Up
77831;Zooming Out With Full Hand
120020;Thumb Down
82395;No gesture
126896;Swiping Right
21978;No gesture
76387;Thumb Down
109606;Swiping Right
4673;Swiping Left
60740;Thumb Down
98795;Swiping Left
60644;No gesture
140987;Zooming In With Full Hand
43060;Thumb Up
5514;No gesture
118856;Zooming Out With Full Hand
98188;No gesture
109582;Zooming Out With Full Hand
91967;Swiping Left
79966;Zooming In With Full Hand
54765;Swiping Left
2891;Swiping Right
17528;Zooming In With Full Hand
139156;No gesture
14184;Zooming Out With Full Hand
25640;No gesture
128618;Thumb Down
127670;Zooming In With Full Hand
14419;Zooming Out With Full Hand
33200;Zooming Out With Full Hand
16718;Thumb Down
88816;Swiping Right
106839;Thumb Up
120381;Thumb Down
133363;Zooming Out With Full Hand
127994;Thumb Down
9104;No gesture
29154;Zooming In With Full Hand
55647;Zooming In With Full Hand
117339;Swiping Left
111783;Swiping Left
123106;Zooming In With Full Hand
86127;No gesture
111535;Zooming Out With Full Hand
118071;Zooming In With Full Hand
8532;Zooming In With Full Hand
44943;Zooming In With Full Hand
9452;Swiping Right
100178;No gesture
131616;Zooming Out With Full Hand
104316;Zooming Out With Full Hand
101209;No gesture
13520;Swiping Left
58371;Thumb Down
77756;Swiping Right
32547;Thumb Down
23405;Swiping Left
40202;Thumb Up
34197;No gesture
11985;Swiping Right
66214;Thumb Up
143954;Thumb Down
109871;Zooming Out With Full Hand
136618;Thumb Down
38983;Swiping Right
108541;Thumb Up
11097;No gesture
14705;Swiping Right
105340;No gesture
8608;Thumb Down
57726;Swiping Left
120905;No gesture
129255;Swiping Left
42491;Thumb Down
124245;Swiping Left
104162;Zooming In With Full Hand
9904;Swiping Left
109660;No gesture
23497;Thumb Down
141417;Swiping Right
147709;Swiping Left
12864;No gesture
16061;Thumb Down
73768;Zooming In With Full Hand
133365;Zooming In With Full Hand
146501;Swiping Right
51416;No gesture
3487;Thumb Up
23671;Swiping Left
71651;Swiping Right
51983;Swiping Right
48698;Zooming Out With Full Hand
131242;Swiping Left
145662;No gesture
65645;Swiping Right
43013;No gesture
79021;Swiping Right
13099;No gesture
93886;Swiping Right
83290;Thumb Up
45208;No gesture
59390;Swiping Left
85995;Zooming Out With Full Hand
67376;Swiping Left
91287;Swiping Right
88217;Thumb Down
94463;Swiping Right
79895;No gesture
60296;Zooming In With Full Hand
162;Swiping Left
120025;Zooming In With Full Hand
87524;Swiping Right
117444;Swiping Left
104874;Swiping Left
128398;Thumb Up
68204;Zooming In With Full Hand
114087;Thumb Up
83449;Zooming In With Full Hand
72535;Zooming In With Full Hand
146662;Zooming In With Full Hand
144167;Zooming Out With Full Hand
111942;Swiping Left
123084;Swiping Right
40431;Zooming Out With Full Hand
19921;Swiping Left
42840;Thumb Down
34063;Zooming Out With Full Hand
95511;Swiping Left
854;Swiping Left
17264;Thumb Up
50520;Thumb Up
111825;Swiping Right
108191;Thumb Up
70238;Thumb Down
2602;Swiping Left
48342;Zooming In With Full Hand
23192;Zooming Out With Full Hand
44756;Thumb Down
82993;Zooming In With Full Hand
120230;Thumb Up
127570;Zooming Out With Full Hand
44403;Zooming In With Full Hand
40365;Swiping Left
50232;No gesture
29910;Thumb Down
43585;Thumb Up
37614;Zooming In With Full Hand
104431;Zooming In With Full Hand
72476;Thumb Down
19071;Zooming Out With Full Hand
34555;Zooming Out With Full Hand
48152;Zooming Out With Full Hand
142280;Swiping Right
9743;Swiping Right
121051;Thumb Down
66607;Thumb Down
138476;Thumb Down
24638;Zooming In With Full Hand
18173;Zooming In With Full Hand
81226;Zooming Out With Full Hand
62442;Swiping Left
128326;Zooming Out With Full Hand
141349;Thumb Up
73722;Swiping Right
6998;Zooming Out With Full Hand
170;No gesture
32464;Zooming In With Full Hand
104281;Swiping Left
48545;Zooming Out With Full Hand
114832;No gesture
130585;Thumb Down
1744;Thumb Down
63238;Swiping Right
47229;Zooming Out With Full Hand
130202;Thumb Up
113723;Swiping Right
148015;Thumb Up
58361;Thumb Up
36107;Thumb Down
143975;Zooming In With Full Hand
95172;Zooming In With Full Hand
146119;Thumb Up
135934;No gesture
16190;Thumb Down
29707;Swiping Right
63754;Zooming Out With Full Hand
108961;Swiping Right
135295;No gesture
62786;Thumb Down
14551;Swiping Left
139634;Thumb Down
30723;Thumb Down
64819;Zooming In With Full Hand
139513;Swiping Left
96283;Thumb Down
98555;Thumb Up
45065;No gesture
136996;Zooming In With Full Hand
65294;Zooming Out With Full Hand
121437;Thumb Down
116253;Zooming In With Full Hand
78062;Swiping Left
5944;Thumb Up
49736;Swiping Left
48910;Zooming In With Full Hand
29968;Thumb Down
42030;Swiping Right
63266;Zooming In With Full Hand
132297;Zooming In With Full Hand
16451;Swiping Left
92287;Swiping Right
122828;Swiping Right
115919;Thumb Down
73187;Zooming Out With Full Hand
50484;No gesture
78179;Zooming Out With Full Hand
